,Boston,Chicago,Houston,LosAngeles,Miami,NewYork,Philadelphia,Phoenix,SanFrancisco,Seattle
2004-01,-3.530195536964244,-4.16251633986928,16.388365442365444,18.776016727044315,24.060872042761176,-1.4956277056277054,-1.0728821495964356,18.600421968184367,12.458111751930637,7.569710622710623
2004-02,5.678012422360249,4.3287109029404105,18.257575516693162,17.477156648799923,26.122430369875225,7.212873258867124,8.139331702562181,18.756379930147368,14.833864663043627,10.424542986425338
2004-03,6.385716811317105,10.87797619047619,24.995937047963455,23.860666907686046,25.944860655894807,9.225906544435956,10.143732445032807,29.977637336006136,21.455355871985862,14.799250040274964
2004-04,18.17770315398887,16.24309772256729,25.321637674037675,25.573950901707388,27.815422939068107,18.391803912022677,20.09757487364397,30.457030525030518,22.715425202062484,19.231624595469256
2004-05,20.259397415236833,22.523957621326044,30.37502508960573,26.364479479191626,30.227666161483913,22.73263501896099,24.873320553117747,36.58582417582418,22.1118327887603,18.29825512577911
2004-06,25.79762812885291,26.533452380952383,31.152732384076963,24.862587840698435,32.218138245197075,27.395347269729417,28.38082688960136,38.71668879834273,23.013736935356913,23.19414863224611
2004-07,26.28643299454169,27.660761904761905,33.87784171366498,29.31526316062115,32.32055128861581,27.467672481513727,28.88292762844573,40.77413919413919,23.80061851993153,26.705253189629012
2004-08,26.648291925465838,25.532809523809522,32.99026064238995,29.71881551076257,32.377513652509826,27.52106037022124,28.290780853586188,39.00010989010989,26.127275301221754,24.38133852258852
2004-09,21.642856046766532,24.012857142857147,32.70642927806034,28.025734398677503,30.891304407984002,23.66214190126241,24.626023682200152,35.422297419811414,24.448713675687664,19.156418192918196
2004-10,14.717695652173912,16.362285714285715,28.438119806763286,21.924120376865712,29.31660228270413,16.460507827781935,17.018406568214278,27.711721678524107,20.05367012436477,14.475653748878191
2004-11,9.841912525879918,7.9188285714285715,21.241165345765346,17.448250709155,26.79915873015873,11.681705377577458,12.06769063593567,17.666377772085973,14.72676599962988,8.759326077406318
2004-12,78.77440611937966,45.889714285714284,118.74294720174721,178.05529356974733,114.46665797601095,126.62059815434068,131.0360765869682,110.19501925525135,127.1277827964852,44.38753395412218
2005-01,0.8664069911217299,1.1177777777777778,16.670879905879904,18.6619486181577,23.909689804220694,2.9664861077632025,3.83289023836846,18.618583000210393,13.888788854791907,9.602175925925925
2005-02,2.6960711807276696,3.377952380952381,20.108801828328147,16.936432910351172,24.998948321028816,4.743232987772462,5.1436795405030695,19.518299319727895,15.547340035094905,12.509605688429218
2005-03,7.875930735930735,9.892296862557732,23.539018941248475,20.653454362877422,27.056162046908316,9.388420156846838,11.05591139657444,24.106973315099236,18.431448841707045,13.083799396681751
2005-04,15.878658008658011,16.6867619047619,25.742471416871417,21.206119579903408,27.28558823529412,17.95371274966441,19.161270942797664,28.940664513725004,18.50889828965002,16.35978123000595
2005-05,17.769101731601733,21.6405375593133,30.340866427489235,24.14724553038243,30.30004067584481,20.895597297112435,21.877210070631122,34.82042517006803,21.069527055303535,18.867666079604273
2005-06,26.65536739576213,29.669999999999995,34.65787942583732,25.841087089187432,31.60669467787115,28.550714285714285,29.958217548382986,39.915387299249595,22.572232626197334,20.241167504811575
2005-07,28.503584415584413,30.677251297777616,34.02190058479532,30.30966420490867,32.83580734362944,30.239747762971252,31.27030529570849,41.35181521692906,26.717756511651423,24.987585218702865
2005-08,28.01227255598119,28.060173160173168,34.33397542242704,29.808183831228586,32.89055383478969,29.827176094697364,29.999667048465813,39.16638743681453,25.282514426760713,23.73792328042328
2005-09,23.82102164502164,26.350121212121213,33.877013906864605,27.35266366558571,31.519967181361643,26.549474416123893,27.446033570148053,37.02728319578881,23.228217936139288,18.400893642536463
2005-10,16.70661375661376,17.30137085137085,27.846394485394487,24.801662697076278,28.877649217393053,18.21623245113467,18.98036879557778,30.000398322988985,21.059787850135816,14.63327057426572
2005-11,9.918854875283447,6.535238095238094,23.38187237237237,21.629016262060375,26.395202966432475,11.887197858943413,12.658365924410445,23.036468091101405,17.006323384707184,7.345375343924178
2005-12,-2.3705978148835283,11.63649350649351,72.31783535093444,112.05016302372255,73.26542033133836,25.48084518890878,30.605165234765234,73.9221817455727,101.86950569998649,41.09399896924781
2006-01,6.426437908496733,5.258972051340472,21.641303267665887,19.39041793958589,24.59330484402878,9.276534464226545,10.410999933954164,21.461845639997293,14.047698307967636,9.110528403096364
2006-02,1.3568033826638481,2.781636363636364,20.465555386660895,19.06034934634291,24.33727625152625,3.9192444222860927,4.677065556715251,24.032285714285717,15.572498994034186,9.506568284789642
2006-03,12.233310609759611,10.118027341079971,24.307488344869746,16.23995008055232,26.224023646604287,14.007487397679606,15.172354463270718,22.346203661819825,13.345962312031855,11.779047249190937
2006-04,15.964545454545455,18.35662337662338,28.510054389472135,19.578744067044067,29.313766233766234,19.057401032702238,20.371608144540268,29.928637734548214,17.589462271222253,15.668040293040292
2006-05,20.24900432900433,23.118030303030302,30.25381485429993,26.398826952645628,30.55510582010582,23.146766467065866,25.284130871912055,37.90827455129554,22.69655901221944,19.26227097100021
2006-06,25.806217370669195,26.85475901875902,32.59347590393628,30.095554206440333,31.31593073593073,26.9508272511882,27.909885483549942,41.06922033194549,23.84096015863096,23.267337413293156
2006-07,29.459825389595895,30.786263210473738,32.75549226430805,30.70752459650967,31.648457622042525,31.349819957007913,31.958700389059853,39.90974702380952,25.218354195867718,24.16058592362648
2006-08,23.745915041500773,25.989956709956708,34.05908160676533,31.389889845570963,32.07070916538659,25.975294530672578,27.172498045470178,39.050332577475444,22.73786301299578,24.820248685041026
2006-09,21.047128568704373,21.7887012987013,31.542415131578952,27.73723453519928,31.275851158846802,22.729979658023137,23.041276372681857,35.12660074339014,21.227570502613723,20.488772542830322
2006-10,15.597294296095802,13.562770562770565,26.96286388118861,23.847552493294614,29.43751194043632,17.077362847938748,17.43563903819154,28.956921727024138,18.6792442418633,13.766265023651492
2006-11,13.494976570338281,9.146883116883117,22.02303476245962,22.52122357606072,26.3000065935423,14.648495312244753,15.169093630864731,22.98801089280261,14.09579755472753,7.612465697674418
2006-12,382.2887487330828,133.9218181818182,264.121957957958,967.4995433811142,369.09322068612386,457.00347850136603,463.57437951722187,374.09986410094115,572.3307483485061,188.62860468591697
2007-01,0.8506287443206949,-2.697882205513784,13.775142857142857,17.50429003143463,25.23227513227513,3.2990008931465824,4.072322163878388,17.019484165410073,12.19830543099494,6.8855117005599755
2007-02,2.2772085385878493,-1.510021645021645,20.857332879529654,18.678321457229053,25.75652875917392,3.7076078369576635,4.038422973016958,20.932043344682604,12.918335541594407,9.069864248524267
2007-03,9.267674611204024,13.34375874334459,24.49346227323214,23.11719528434569,26.035021109275526,10.771701710592819,12.234797566554535,28.29506802721088,17.676254444021644,11.99944351114505
2007-04,13.77257526188824,16.034298834856127,25.76048733190669,21.94056328225665,28.431241110542185,16.88236652578063,17.948725027225027,29.944836334686602,17.94252253848111,14.4813095386275
2007-05,23.782667183562708,25.645446753246752,29.81723763102938,24.399689171837277,28.736579279740567,26.18135213014993,26.79229934161422,36.537996132384784,19.523715438869335,21.335085714285714
2007-06,24.60580305383023,26.843355982108903,31.559690041189167,28.206715685441168,31.352533016452675,26.615711975777668,27.435979752120026,40.774329004329005,22.145162253439338,20.0584660856385
2007-07,28.57518181983285,29.208100127983794,31.99333928326173,29.74515427454793,32.486094197241734,29.391149125632197,30.300643124425303,39.65636955636956,23.346959825387287,24.45058302215584
2007-08,26.926160985122056,27.86079577421076,33.5705622818673,32.99230498153326,32.742865850624476,27.040965800412117,28.57084049284049,41.09151831501831,24.96829124493784,22.823326732673266
2007-09,24.52852049910873,26.399671648265542,32.051064420584964,26.686308650032487,31.40320105986088,25.9276145802638,27.327689589392378,35.896219780219774,21.04467881942095,18.188925512998328
2007-10,16.601046364263755,17.396312535857714,27.537208329874083,25.20760070567226,29.506906930349555,18.84033517304231,19.711299032065284,31.004690109890106,18.670542650994033,13.367158884265681
2007-11,7.390683229813665,6.990719449225473,22.772032500674772,20.356203891306926,27.1091541218638,9.064291819291821,9.563295076980186,24.076929763860388,15.126194610742274,8.303725925925926
2007-12,11.920547921793847,9.11043207622858,179.6587777777778,541.0078915847668,220.40185185185183,79.1665571085853,104.1104753677122,266.30579383579385,339.7683193524903,126.16866189774875
2008-01,5.282961130235226,0.11967233393504281,17.91846126307005,15.636913119664626,25.536084656084657,6.506019019859551,6.89723131720928,16.09471376242805,10.478884262995322,5.20015004251412
2008-02,3.1234973624180213,0.43427874148037426,22.98317300696923,18.826307521335252,26.27235854341737,5.894615352523988,6.692899106306696,21.058877289377286,16.361984219452147,10.398605494505494
2008-03,8.385850251877198,8.014534511340843,24.58146395096395,20.893852982662303,27.125209080047785,10.8585262622682,12.5501403911625,25.57431650423708,17.486533330461636,9.4694184981685
2008-04,15.180786863711,16.04671358669936,26.990068253968257,24.848602003938073,27.748139474368987,17.283866130910674,19.151991495933494,30.723355799755808,19.689063245027587,12.93207425907426
2008-05,21.371270450097846,20.18566733735748,31.20640742767415,23.275998229409417,30.892770097286228,22.389325656502905,22.80387813465307,33.038985014985016,22.111215098969456,17.003136481165892
2008-06,26.583190476190477,26.869087431802313,33.631337406212836,29.801309518180943,31.559276327018264,28.36221975109488,29.65770690022625,40.908991008991,24.45870795089934,20.833185612764268
2008-07,28.899178653530377,29.1530040526849,34.79997304813509,29.504277710293543,32.077432178932185,30.304652249196625,30.867601669648177,40.12571549433213,25.34178204105836,22.48866006273059
2008-08,25.802307609742673,26.547739451476794,33.10297297297297,30.399058023058853,32.07558282458282,28.118523722087815,28.85161567477534,38.93188522588523,27.506258162301844,23.002777894166243
2008-09,20.128468571428574,21.51509970918155,31.261099492006725,29.14012234303015,30.486928571428564,22.39140210790827,23.167093067530043,36.15175215676855,23.563713907888467,20.21130237017884
2008-10,15.260792380952381,16.448416453269527,26.54590257099204,27.5078521145585,27.75667108876786,16.89565806317081,17.693871993618096,31.821148502453315,23.07650450824439,14.182319726106133
2008-11,9.124122167487686,6.134961448581784,22.36193152859317,23.484164713792673,25.262681515616997,9.827499252111693,9.8108131448234,24.128682217805707,17.912216496666428,11.623119203745606
2008-12,-34.26072380952383,-0.23960173160173479,211.89444357084358,411.1418526334777,196.94055113192817,30.341391573442696,46.53350955318444,199.40777268708305,246.47066578550275,53.35895895989976
2009-01,-0.12282345169281586,-3.2129750710157703,19.668113242009134,21.952084322682712,23.505406160148095,2.217715106190307,2.677476145047006,21.03549312012647,16.72020478778622,6.590569798900067
2009-02,3.999672558160037,1.8480335628227198,21.26764492587182,19.579225822372912,24.662685185185186,6.141237388333322,6.726828814608323,23.16623693693148,14.271749971403214,9.641175559835352
2009-03,8.52357142857143,9.712685503920445,23.151918947286166,19.868173767938764,26.643713096731734,11.023507989268305,12.622570355205823,25.411294094486774,16.90710018035716,9.149311173736994
2009-04,17.938169993698445,15.344603174603176,26.660035170306834,22.289261052048893,27.893313514483008,18.057182155161875,19.15929144385027,29.75310043995035,18.092254058758577,15.605123136922932
2009-05,20.889496118012424,21.552894434882386,30.63876636636636,24.95372197507282,30.00391193036354,21.751969513768735,23.06035758761786,36.52903499746196,21.748785190987682,19.772723389677754
2009-06,21.39733092224231,25.446309523809525,36.00737396109129,25.682710786846815,32.258603174603174,25.379712402634635,26.787975773126778,38.25908677178003,24.143351909149168,22.567414250136547
2009-07,26.35012379549975,26.217825014343088,35.391721286794,30.382443124405096,32.519015873015874,27.89550426456829,28.690415584415586,42.51958052434456,24.71603420721042,27.627736618949665
2009-08,26.457307581871216,24.961918290713616,34.16997184684685,31.28934257654303,32.3886684303351,27.882235664743533,28.067634866422477,40.3168642219204,26.23977472163367,22.65472951451467
2009-09,20.199093167701864,20.94642096959265,29.825414734161313,29.277891709825973,31.68095238095238,21.661309299809638,22.072962037962036,36.41396422603613,25.467564943328515,20.094225645011726
