,Boston,Chicago,Houston,LosAngeles,Miami,NewYork,Philadelphia,Phoenix,SanFrancisco,Seattle
2004-01,0.7089755234518655,0.5494610151753008,4.375259284575074,0.03875000000000001,10.645712762666287,1.4706657764798523,1.3914392370664954,0.4560952380952381,1.338164775676678,7.309507192707589
2004-02,1.352685147036871,1.8175430777677513,4.460962219808243,4.7544033206525125,1.7136800633296794,2.4209890069633633,2.744905387004245,1.5472380952380953,4.149260651958055,3.295878761761115
2004-03,8.441962204944039,2.2684244732165526,1.4748677439132458,0.321143592572164,0.5896909430438843,3.4278112990810357,3.660186073813192,1.7670895361380796,0.438414791115697,1.9279831932773113
2004-04,3.8701599378881992,1.6278566805362924,10.191065977702994,0.084265375682442,4.103660010240655,3.868997318601796,3.83321959087854,0.05619047619047618,0.20299511353837305,1.0474468024497936
2004-05,2.6799484126984123,7.8694444444444445,4.0046121928469685,0.019111969111969114,1.1934087679722776,3.6734711259505315,3.4775668991636883,0.003968253968253968,0.047555937076895156,3.5699842436974785
2004-06,1.9120985221674878,3.941775928494375,9.446511725642424,0.0040873015873015865,3.8262952912206645,1.9430226861247601,2.2808603012676394,0.001333333333333333,0.003913088109495295,0.7903703486056429
2004-07,3.007038781273802,1.6093015873015872,2.402933171379085,0.0,13.273414351851851,7.627366339636711,13.036622811192663,0.3028888888888889,0.07857556935817803,0.4004424022496355
2004-08,4.387541655197724,3.246504180405378,2.557648719933488,0.0005405405405405405,8.264710699754877,3.0363001831293093,4.5886120473956025,0.3331516290726817,0.011072497861420018,3.1714561038090445
2004-09,6.6633718224131755,1.0505290132728444,0.5696706254272044,0.0008549147679582463,7.836760811327975,9.014827812354168,8.440637996379307,0.5499107142857143,0.15004433175963164,2.617066657171343
2004-10,2.186527472527472,2.883518066076318,5.369571397097349,4.463928205820482,3.6373927274771267,1.6968284328179166,2.6362209661259497,0.9894170563092579,2.508083186843236,4.274084888192564
2004-11,3.9442248648208165,2.519585685546851,7.102077224659335,0.9835100193923724,0.49435480859010267,4.575733248861975,4.00605458962778,1.1204470293077888,0.9304972663368914,3.8185452415709618
2004-12,5.668231765084129,46.409289135460014,6.000066813765627,71.53525137335889,6.672934458144063,2.5217459140596477,2.870518329385322,1.6643536036036035,122.2655837310172,10.846450480250548
2005-01,3.4163314200938757,2.3120524756294274,3.5061849984438216,6.1129481408815876,1.3698449908840888,2.7616340192741506,2.7174765015734414,1.640079365079365,1.9654651983159563,3.945806262832413
2005-02,3.076351965499334,2.8249844060036255,5.000753499995406,8.497238379134789,1.3274132541572352,2.8028213422632624,3.129415154255896,3.4484226190476193,5.691745798521079,1.265643470991178
2005-03,7.6847848932676515,1.7239841167651875,1.6885263472631196,1.1543139024364009,2.6435098039215683,7.727010945498293,9.004142221223415,0.08499999999999999,3.341281110542748,5.955948879551821
2005-04,3.4953493117774763,1.1755212580081535,0.9975516296646199,0.8354485015451214,1.7421904761904767,3.399733882773752,4.079572295001377,0.21375000000000002,1.2734554334554335,2.957542936500686
2005-05,4.264866666666667,1.7779173664492884,4.270600204373931,0.24083299804947347,5.539290154467584,1.2141407708374015,1.702739596424913,0.0,1.1212784900284902,3.3733587229256465
2005-06,1.599083397683398,0.8318090909090907,0.35741217847782447,0.0002489626556016598,11.994593886260917,2.928606950302856,3.449356147871792,0.048,0.46737452268401986,1.9218655269225944
2005-07,2.5934381048678317,2.014547556031113,5.4813142976302185,0.0027160493827160497,5.097233506684093,2.7725186402563833,3.889796229989493,1.2947916306041196,0.0103115175436483,1.1794814335990804
2005-08,3.496293688250737,1.8794289837146976,2.8671369553256825,0.007480264833206009,5.885263216845877,1.3007448661897192,1.989718264903751,0.570235842985843,0.005011020045727907,1.0081142287423446
2005-09,1.698831204325975,2.304455614608013,1.16091079927854,0.2749152426520848,9.064621216691805,1.4943325222246064,0.8692986423842205,0.08749450549450548,0.04542263328518882,3.190486647238461
2005-10,8.276830934850514,1.4343803418803418,2.1377214016919903,0.8203107358884453,4.762713141442649,9.089506295288535,5.962452030021763,0.2215405015405015,0.3172390203457639,8.472632499327412
